date,auction_month,auction_year,bi_rate,spread_bifd,yield10_ibpa,inflation_rate,idprod_rate,jkse_avg,idrusd_avg,foreign_reserves_log,dpk_bio_log,bnkp_mon_avg,cbbp_gross_avg,forh_avg,forh_avg_sqr,inpp_avg,othp_avg,move,incoming_mio_log,awarded_mio_log,incoming_bio_log,awarded_bio_log,number_series,number_series_sqr,bid_to_cover,bi_covid,usfdtr_policyrate,long_holiday,m2all_bio_log,m1all_bio_log,m1currency_bio_log,m1demanddeposits_bio_log,m2quasi_bio_log,m2securities_bio_log,srbi_incomingbio_log,srbi_awardedbio_log,srbi_bid_to_cover,srbi_way_incoming,srbi_way_awarded,yield01_ibpa,yield05_ibpa
2018-01-01,1,2018,4.25,2.75,6.415940583,3.25,8.01661979,6465.08687,13380.36364,5.099408932,6.718400951,20.92514091,8.446085773,40.85089545,1668.795659,16.60777818,13.17010045,50.37249985,8.425167752,7.955110231,5.425167752,4.955110231,27,729,2.951600133,0,1.5,0,6.728490516,6.122786474,5.726018952,5.900154305,6.602772202,4.264288795,0,0,0,0,0,4.977548792,5.84261467
2018-02-01,2,2018,4.25,2.75,6.696046769,3.18,6.1392325,6585.65165,13590.05263,5.085852727,6.720597596,20.65533368,8.393743526,40.60069053,1648.416071,17.15322053,13.19700947,64.01941165,8.080718098,7.796921075,5.080718098,4.796921075,22,484,1.922193136,0,1.5,0,6.728487729,6.130738278,5.725265653,5.913839655,6.600260771,4.228643362,0,0,0,0,0,4.958201845,6.013207566
2018-03-01,3,2018,4.25,2.5,6.984793597,3.4,1.65930958,6355.085333,13758.28571,5.078358674,6.723709935,21.89071476,8.467411333,39.05177714,1525.041298,17.34518333,13.24491238,59.16190465,8.01589098,7.764533714,5.01589098,4.764533714,23,529,1.78384562,0,1.75,0,6.73205794,6.133901355,5.739743458,5.909512774,6.604110366,4.197590933,0,0,0,0,0,5.166068047,6.380561109
2018-04-01,4,2018,4.25,2.5,6.891919306,3.41,6.70914564,6215.511602,13802.95238,5.074442413,6.725683976,21.52966429,8.527011048,39.47727048,1558.454884,17.21142524,13.25235524,52.59666661,7.881522742,7.614252221,4.881522742,4.614252221,24,576,1.850420881,0,1.75,0,6.733124112,6.137536448,5.740036601,5.915394009,6.604332153,4.19118404,0,0,0,0,0,5.360483105,6.338669137
2018-05-01,5,2018,4.375,2.625,7.505244486,3.23,5.60509529,5883.804272,14059.7,5.067625074,6.72726278,22.225315,8.6410927,38.1188165,1453.044171,17.5264095,13.4883675,52.64285714,7.781424323,7.394364113,4.781424323,4.394364113,29,841,2.43814882,0,1.75,0,6.735206175,6.14756104,5.763895836,5.915928239,6.603771478,4.166174554,0,0,0,0,0,6.13503384,6.982205871
2018-06-01,6,2018,4.795454545,2.795454545,7.682137793,3.12,-6.45710133,5903.128493,14036.14286,5.056913004,6.732298607,21.58472917,8.740564333,38.13889417,1454.575248,17.74586083,13.78995083,54.04333333,7.561738041,7.226831811,4.561738041,4.226831811,12,144,2.162251616,0,2,1,6.743050913,6.16207262,5.782453174,5.927566208,6.609229989,4.182104086,0,0,0,0,0,6.248377471,7.237895665
2018-07-01,7,2018,5.25,3.25,7.921958701,3.18,4.82026444,5866.612127,14414.5,5.051340059,6.730727218,21.58132364,8.984515136,37.73365955,1423.829063,17.85069682,13.84980591,49.04142852,8.105515294,7.80706124,5.105515294,4.80706124,27,729,1.988172462,0,2,0,6.740977511,6.140979986,5.765896347,5.903196783,6.613546644,4.232529056,0,0,0,0,0,6.27552365,7.640307433
2018-08-01,8,2018,5.380952381,3.380952381,8.009754566,3.2,4.05179411,5984.440174,14559.85714,5.050119759,6.732393197,21.68002286,9.063691905,37.69519476,1420.927708,17.78765571,13.77342714,49.35434789,8.076867179,7.680652732,5.076867179,4.680652732,24,576,2.490086576,0,2,0,6.742682077,6.141219191,5.769220952,5.901172983,6.615814211,4.216918994,0,0,0,0,0,6.134573793,7.725630243
2018-09-01,9,2018,5.526315789,3.276315789,8.519732504,2.88,2.84004433,5870.367213,14868.73684,5.03815737,6.738978086,22.09345789,9.451767421,36.89706316,1361.39327,17.74533368,13.81237526,47.93421113,8.029858806,7.661982964,5.029858806,4.661982964,25,625,2.332791062,0,2.25,0,6.748713507,6.149733998,5.771444067,5.914273209,6.620893155,4.251185442,0,0,0,0,0,7.101970327,8.288807407
2018-10-01,10,2018,5.75,3.5,8.679623285,3.16,8.30488761,5798.111583,15178.86957,5.039160171,6.744647004,22.36703522,9.416652261,37.01726478,1370.277892,17.7842113,13.41483609,54.11045439,8.095134467,7.7478389,5.095134467,4.7478389,31,961,2.224823519,0,2.25,0,6.753392456,6.149396983,5.764618252,5.918547107,6.627128524,4.28445194,0,0,0,0,0,7.103548949,8.401526494
2018-11-01,11,2018,5.880952381,3.630952381,8.262204173,3.23,5.59975966,5950.35612,14696.85714,5.047200466,6.746119356,22.05407571,9.285390762,37.3430219,1394.501285,17.46987381,13.84763857,55.66157933,8.04974506,7.592343335,5.04974506,4.592343335,18,324,2.866828582,0,2.25,0,6.753657751,6.147757871,5.768072314,5.913298786,6.628011704,4.287831503,0,0,0,0,0,6.758189032,8.096120344
2019-01-01,1,2019,6,3.5,8.236920152,2.82,4.56931754,6383.264626,14163.13636,5.057301288,6.745321707,22.48369545,9.011299364,37.53528773,1408.897825,17.31875227,13.65096591,55.5171427,8.305020793,7.979980633,5.305020793,4.979980633,28,784,2.113684486,0,2.5,0,6.751662805,6.138661208,5.762898745,5.901372173,6.628243429,4.306923804,0,0,0,0,0,6.842834712,8.0051731
2019-02-01,2,2019,6,3.5,8.037978284,2.57,1.50027937,6492.388543,14035.21053,5.069080292,6.748219977,22.42219526,8.887836579,37.82637842,1430.834904,17.26274421,13.60084579,47.43222215,8.307969439,7.814513952,5.307969439,4.814513952,23,529,3.114981606,0,2.5,0,6.753642613,6.141866405,5.756206187,5.911633888,6.629885616,4.296148116,0,0,0,0,0,6.669788939,7.753971011
2019-03-01,3,2019,6,3.5,7.905304803,2.48,7.4543096,6450.892651,14211,5.074066819,6.753804056,22.362227,8.72927445,38.267561,1464.406225,17.3375865,13.303351,48.77857172,8.232191031,7.784474644,5.232191031,4.784474644,25,625,2.803602168,0,2.5,0,6.759459849,6.154912631,5.767585798,5.925841546,6.633382397,4.289862641,0,0,0,0,0,6.488657726,7.451173102
2019-04-01,4,2019,6,3.5,7.785674772,2.83,3.47448591,6447.696957,14142.57895,5.073352179,6.753583365,21.93886,8.60630705,38.320275,1468.443476,17.4661465,13.668411,49.63714309,8.092745551,7.765519543,5.092745551,4.765519543,32,1024,2.124349691,0,2.5,0,6.759420927,6.162647604,5.773007387,5.935176204,6.630640559,4.308811262,0,0,0,0,0,6.467240147,7.276856421
2019-05-01,5,2019,6,3.5,8.178668111,3.32,4.38228837,6103.29913,14392.80952,5.05876968,6.753685301,21.24041,8.95617619,38.19539667,1458.888327,17.83401905,13.75398762,55.97090929,7.968950147,7.630224411,4.968950147,4.630224411,26,676,2.181351921,0,2.5,1,6.767935319,6.178412829,5.829712261,5.920334529,6.636960095,4.249403345,0,0,0,0,0,6.621621593,7.617656734
2019-06-01,6,2019,6,3.5,7.694739321,3.28,3.81406271,6297.60765,14226.53333,5.070536261,6.763390108,20.59577533,9.179746267,38.45994267,1479.16719,17.88495267,13.87958067,72.90800018,7.977670572,7.505149978,4.977670572,4.505149978,13,169,2.9683875,0,2.5,0,6.771477921,6.179988084,5.796126002,5.948493958,6.641378605,4.202832565,0,0,0,0,0,6.481769459,7.265913905
2019-07-01,7,2019,5.891304348,3.641304348,7.298241968,3.32,4.87876585,6387.301482,14043.91304,5.078023068,6.764331257,20.35231609,8.908678609,39.25304696,1540.801695,17.7056387,13.7803187,62.26772742,8.325151409,7.911956189,5.325151409,4.911956189,33,1089,2.589376607,0,2.25,0,6.773869282,6.172545074,5.792148136,5.938594459,6.646936038,4.252808629,0,0,0,0,0,6.196033873,6.781963834
2019-08-01,8,2019,5.670454545,3.420454545,7.509734323,3.49,3.96773428,6262.873047,14242.04545,5.078980809,6.764294395,20.8700619,8.964132952,38.74811667,1501.416545,17.63072619,13.78696286,82.65318229,7.978016541,7.684216795,4.978016541,4.684216795,26,676,1.966979102,0,2.25,0,6.773388636,6.168952267,5.794105971,5.930995971,6.646899926,4.37935647,0,0,0,0,0,6.253895365,6.962898587
2019-09-01,9,2019,5.404761905,3.404761905,7.418740071,3.39,4.06789948,6259.745094,14111.09524,5.071782844,6.770256664,21.04569667,9.153620667,38.58248286,1488.607983,17.54245905,13.67573952,80.42749977,8.112725622,7.742725131,5.112725622,4.742725131,26,676,2.344231465,0,2,0,6.778460732,6.178636848,5.788331491,5.951622738,6.650371861,4.394398091,0,0,0,0,0,6.12557412,6.84558945
2019-10-01,10,2019,5.184782609,3.434782609,7.280757291,3.13,6.43870686,6159.33494,14117.56522,5.08022772,6.771155002,21.04565565,9.215251435,38.78336652,1504.149519,17.42382261,13.53190261,76.99818212,8.334070156,7.860876796,5.334070156,4.860876796,29,841,2.972989392,0,1.75,0,6.780094598,6.177292961,5.786098994,5.950887923,6.652929747,4.409615144,0,0,0,0,0,5.878195864,6.719785083
2019-11-01,11,2019,5,3.25,7.124172607,3,2.75187455,6125.937128,14068.71643,5.080413003,6.821840777,20.98699667,9.277470333,38.92105857,1514.8488,17.21608952,13.59838714,62.54499989,8.186991066,7.800373355,5.186991066,4.800373355,24,576,2.435665875,0,1.75,0,6.783501744,6.191208989,5.794058119,5.968833348,6.652803218,4.406229591,0,0,0,0,0,5.523383731,6.570810255
2020-01-01,1,2020,5,3.25,7.04691378,2.68,1.23073119,6225.773082,13732.22841,5.097308512,6.773912328,20.25304682,10.05160505,39.01419136,1522.107128,17.12183136,13.55932409,58.7128572,8.45114096,7.740362689,5.45114096,4.740362689,23,529,5.137812727,0,1.75,0,6.781611679,6.171580237,5.789740554,5.938656471,6.656747704,4.426813698,0,0,0,0,0,5.128328371,6.378426582
2020-02-01,2,2020,4.9125,3.1625,6.825245217,2.98,4.01716937,5855.487744,13776.15275,5.092330622,6.780724694,20.276822,11.4069275,37.9000305,1436.412312,17.0877865,13.3284335,73.56368336,8.549175719,7.736396502,5.549175719,4.736396502,22,484,6.497992661,0,1.75,0,6.78664594,6.177678244,5.783876292,5.953048722,6.661469665,4.425638217,0,0,0,0,0,4.789949946,6.08438422
2020-03-01,3,2020,4.654761905,3.154761905,7.668153202,2.96,-1.99305948,4786.916144,15194.57381,5.057960199,6.79339266,20.39823762,13.85092381,35.00152619,1225.106836,17.38657667,13.36273667,115.6322719,8.331584788,7.853515697,5.331584788,4.853515697,30,900,3.006554575,0,1.5,0,6.80898669,6.217148953,5.792671558,6.012131703,6.678025478,4.449911398,0,0,0,0,0,4.98356109,6.779685004
2020-04-01,4,2020,4.5,4.25,8.198707802,2.67,-16.98179322,4600.977841,15867.4319,5.082652154,6.787325113,21.46827286,14.94506,32.23980952,1039.405318,17.4905419,13.85631476,68.89285642,8.089518311,7.786396461,5.089518311,4.786396461,31,961,2.009656582,1,0.25,0,6.794951443,6.197678639,5.802220595,5.974167326,6.66610991,4.390307398,0,0,0,0,0,5.547379226,7.640831434
2020-05-01,5,2020,4.5,4.25,7.980482876,2.19,-32.17281559,4599.330963,14906.19094,5.09201949,6.790662024,24.79797294,14.57923412,30.43865294,926.5115929,16.63617176,13.54796941,54.94499989,8.044192343,7.544688022,5.044192343,4.544688022,18,324,3.158670471,1,0.25,1,6.810592821,6.218411774,5.835666903,5.986129291,6.680100736,4.387773225,0,0,0,0,0,5.36937394,7.378534019
2020-06-01,6,2020,4.392857143,4.142857143,7.433876525,1.96,-7.35955325,4925.868071,14195.955,5.095581369,6.796606396,25.24811762,14.46559857,30.36172476,921.8343305,16.41860905,13.50595095,56.85863668,8.518014082,7.926085087,5.518014082,4.926085087,33,1089,3.907770006,1,0.25,0,6.805610394,6.214240939,5.814109152,5.993847253,6.675129355,4.321493417,0,0,0,0,0,5.05575735,6.716598497
2020-07-01,7,2020,4.125,3.875,7.260105065,1.54,-13.99761911,5064.60791,14582.41114,5.105304127,6.799900468,25.95898273,14.31445045,29.79878227,887.9674249,16.18053682,13.74725,46.77318174,8.333956642,7.809559715,5.333956642,4.809559715,25,625,3.345006202,1,0.25,0,6.817345281,6.226153832,5.824896579,6.006502581,6.687050166,4.273399714,0,0,0,0,0,4.615946419,6.440026962
2020-08-01,8,2020,4,3.75,6.965137882,1.32,-15.83040397,5226.649794,14724.5025,5.111782415,6.848776588,25.98557474,15.80379684,28.83487684,831.4501225,15.58831211,13.78743789,45.03904779,8.436954155,7.809559715,5.436954155,4.809559715,24,576,4.24027907,1,0.25,0,6.828079187,6.246796561,5.823956029,6.040788786,6.694280804,4.289566881,0,0,0,0,0,3.920055309,5.885649816
2020-09-01,9,2020,4,3.75,7.032356634,1.42,-9.96428873,5063.16222,14847.95659,5.106150697,6.85505178,26.07754409,16.85761909,27.98992364,783.4358252,15.43842909,13.636485,41.867143,8.248851272,7.84135947,5.248851272,4.84135947,30,900,2.55559366,1,0.25,0,6.829227481,6.250588927,5.828925495,6.043865132,6.694322282,4.329304705,0,0,0,0,0,3.832746253,5.838836185
2020-10-01,10,2020,4,3.75,6.963487081,1.44,-12.93836822,5071.640959,14749.13795,5.100860263,6.860037371,25.22400737,19.26688947,26.73255842,714.6296797,14.90365684,13.87288684,55.5219049,8.25347249,7.919601024,5.25347249,4.919601024,24,576,2.157105897,1,0.25,0,6.831367197,6.250961544,5.849929297,6.031162119,6.696998177,4.353648535,0,0,0,0,0,3.811486755,5.881694404
2020-11-01,11,2020,3.904761905,3.654761905,6.62101829,1.59,-8.63603785,5483.823916,14236.81214,5.101555035,6.864710146,25.05969095,20.1980419,26.15964714,684.3271386,14.54776667,14.03485381,45.16368444,8.339498347,7.869818208,5.339498347,4.869818208,24,576,2.949036437,1,0.25,0,6.83386066,6.255032974,5.852819068,6.0360103,6.698811413,4.380502122,0,0,0,0,0,3.375553501,5.568599925
2020-12-01,12,2020,3.75,3.5,6.28180963,1.68,-5.25153297,5978.132864,14173.08848,5.108559544,6.873870418,24.917655,21.738999,25.509701,650.7448451,14.189885,13.643761,45.88681776,8.086608233,7.501606922,5.086608233,4.501606922,12,144,3.845929427,1,0.25,1,6.839222757,6.268506029,5.880877829,6.039644155,6.701311211,4.365858662,0,0,0,0,0,3.413686981,5.352469669
2021-01-01,1,2021,3.75,3.5,6.380687837,1.55,-7.67723375,6247.352271,14061.9025,5.11595711,6.817544448,24.6953225,22.5983025,25.00656,625.328043,14.0489745,13.650843,45.53842083,8.335612735,8.005609445,5.335612735,5.005609445,31,961,2.137978282,1,0.25,0,6.830422338,6.246078784,5.852802693,6.021092695,6.697563893,4.327853539,0,0,0,0,0,3.908526616,5.510195141
2021-02-01,2,2021,3.657894737,3.407894737,6.488262564,1.38,-5.90282677,6199.803505,14042.1025,5.119082665,6.822554507,24.99976474,22.67797474,24.64274895,607.2650757,14.04641737,13.63309368,54.37842118,8.289998753,7.91378737,5.289998753,4.91378737,26,676,2.377997439,1,0.25,0,6.833643487,6.251580609,5.843996401,6.036044364,6.700095903,4.302016406,0,0,0,0,0,3.973658002,5.556830574
2021-03-01,3,2021,3.5,3.25,6.8804672,1.37,0.28722549,6252.836404,14417.39348,5.114431926,6.832800306,25.44263818,22.96680864,23.23150091,539.7026345,14.07809591,14.28095727,66.48695738,8.313234292,7.932802912,5.313234292,4.932802912,48,2304,2.401216834,1,0.25,0,6.838569801,6.261831519,5.840405998,6.054962621,6.70328899,4.260088859,0,0,0,0,0,4.137205305,5.994073044
2021-04-01,4,2021,3.5,3.25,6.716213693,1.42,19.63000917,6012.27381,14558.18409,5.119234537,6.832412527,25.43079318,23.23104818,22.79342909,519.5404097,14.11778136,14.42694864,61.24142874,8.137571521,7.86189269,5.137571521,4.86189269,31,961,1.886595657,1,0.25,0,6.842882865,6.267394901,5.864892732,6.048561183,6.707212551,4.246338905,0,0,0,0,0,3.998593305,5.839300112
2021-05-01,5,2021,3.5,3.25,6.625259649,1.68,25.74278893,5877.761747,14323.19262,5.110017276,6.834863287,25.21208167,23.29114,22.79484389,519.6049079,14.27960056,14.422335,55.89450035,7.991531304,7.628899564,4.991531304,4.628899564,13,169,2.304792009,1,0.25,1,6.845351909,6.269925305,5.871300947,6.04853219,6.70962278,4.259235719,0,0,0,0,0,3.904066398,5.725369139
2021-06-01,6,2021,3.5,3.25,6.557283049,1.33,21.6671759,6040.89195,14338.22886,5.113721104,6.843005226,25.07628476,23.1355019,22.92658905,525.6284854,14.28347952,14.57814667,54.49409069,8.460017994,7.989004616,5.460017994,4.989004616,32,1024,2.95810359,1,0.25,0,6.853093271,6.282266133,5.868648185,6.070563489,6.715850881,4.216357808,0,0,0,0,0,3.720964975,5.562232121
2021-07-01,7,2021,3.5,3.25,6.549076079,1.52,9.45529486,6055.422875,14511.19214,5.113938876,6.842972747,25.11909619,23.09335143,22.63890429,512.5199873,14.40544095,14.74320381,61.90571413,8.457510848,7.971507782,5.457510848,4.971507782,26,676,3.061985051,1,0.25,0,6.854947008,6.286297334,5.880071786,6.069885742,6.716855201,4.231958539,0,0,0,0,0,3.530147297,5.44937102
2021-08-01,8,2021,3.5,3.25,6.414071725,1.59,12.89872441,6111.318726,14397.702,5.117760248,6.848776577,25.1342455,22.9622985,22.4908505,505.8383562,14.5465255,14.8660795,61.46636373,8.60755163,8.021189299,5.60755163,5.021189299,33,1089,3.858000952,1,0.25,0,6.858025651,6.287441078,5.875356546,6.074772395,6.720366756,4.313923787,0,0,0,0,0,3.294590162,5.284422098
2021-09-01,9,2021,3.5,3.25,6.320530442,1.6,7.25488452,6114.235019,14256.95705,5.125476549,6.855051801,25.70856591,22.68515682,22.15531091,490.8578015,14.41882318,15.03214591,56.64380936,8.382882426,7.691081492,5.382882426,4.691081492,26,676,4.91814053,1,0.25,0,6.863377627,6.29412094,5.874259246,6.086295083,6.725208814,4.324048938,0,0,0,0,0,3.319163254,5.224801999
2021-10-01,10,2021,3.5,3.25,6.417490926,1.66,4.84954933,6525.456445,14198.45275,5.120377006,6.860037371,25.867986,22.5554105,21.4485985,460.0423776,14.584043,15.543962,65.34749966,8.340777937,7.414973348,5.340777937,4.414973348,25,625,8.429553846,1,0.25,0,6.874580632,6.31626771,5.884627679,6.115515296,6.732401349,4.305183192,0,0,0,0,0,3.481328247,5.262096169
2021-11-01,11,2021,3.5,3.25,6.39173433,1.75,7.48168172,6630.987172,14263.50295,5.121998644,6.864710164,26.12062591,22.50190909,20.75834955,430.9090759,14.57376091,16.04535136,77.575,7.687503099,6.602059991,4.687503099,3.602059991,5,25,12.174275,1,0.25,0,6.879286302,6.3252494,5.889330472,6.126991915,6.735480947,4.303068298,0,0,0,0,0,3.524010852,5.245952964
2022-01-01,1,2022,3.5,3.25,6.640371982,2.18,3.96368813,6649.136951,14335.24048,5.107115432,6.867030027,24.7876504,26.06404038,19.04950477,362.8836321,14.27106164,15.8277428,80.74350014,8.408348695,7.857332496,5.408348695,4.857332496,26,676,3.556445833,1,0.25,0,6.883479118,6.332347855,5.883670013,6.141304375,6.738318253,4.363010884,0,0,0,0,0,3.417445755,5.48205887
2022-02-01,2,2022,3.5,3.25,6.676363018,2.06,0.21344734,6816.796115,14351.05806,5.106290634,6.868314865,24.45128929,25.84745825,18.99624259,360.8572324,14.6732267,16.03178318,91.72052604,8.325793063,7.832508913,5.325793063,4.832508913,26,676,3.113752941,1,0.25,0,6.885933936,6.341556739,5.900886376,6.14602463,6.738063602,4.372100071,0,0,0,0,0,3.2633127,5.568936886
2022-03-01,3,2022,3.5,3,6.866267249,2.64,2.9152231,6958.402899,14348.63909,5.098517433,6.873998839,24.57707199,25.56136713,18.12812359,328.6288649,15.10495923,16.62847805,111.8652171,8.267111158,7.814580516,5.267111158,4.814580516,38,1444,2.83485364,1,0.5,0,6.89270382,6.353067769,5.899009332,6.16496895,6.742705542,4.425007988,0,0,0,0,0,3.303960745,5.76992432
2022-04-01,4,2022,3.5,3,7.006242389,3.47,2.19035267,7198.951043,14368.73895,5.087466121,6.87423167,24.67837231,25.44914622,17.4935504,306.0243056,15.25715214,17.12177893,123.2660004,7.871485367,7.472283879,4.871485367,4.472283879,23,529,2.507272219,1,0.5,1,6.898257981,6.366835293,5.952461987,6.155606479,6.744777005,4.448506437,0,0,0,0,0,3.700383673,6.026240818
2022-05-01,5,2022,3.5,2.5,7.475540722,3.55,1.94550044,6851.610124,14608.00267,5.087374182,6.875960102,24.9142978,25.77168944,16.59743064,275.4747038,15.558315,17.15826712,116.4128578,7.993953108,7.625950046,4.993953108,4.625950046,30,900,2.333474516,1,1,0,6.895101221,6.362277186,5.913895767,6.171069834,6.742320351,4.422053123,0,0,0,0,0,4.62510063,6.84467947
2022-06-01,6,2022,3.5,1.75,7.390343816,4.35,1.96895223,7046.86556,14688.57333,5.091002912,6.880944823,24.51259731,25.7907963,16.46238878,271.0102442,15.79140161,17.442816,123.016191,8.039485108,7.688197278,5.039485108,4.688197278,26,676,2.245369554,1,1.75,0,6.897118119,6.369113729,5.911326034,6.183023054,6.742450374,4.394358508,0,0,0,0,0,4.241445946,6.597525262
2022-07-01,7,2022,3.5,1,7.408581791,4.94,5.63937513,6769.365909,14984.38143,5.07675994,6.87875625,24.77313224,25.93562159,15.62210547,244.0501795,16.14018753,17.52895316,133.8250011,7.897365886,7.574818075,4.897365886,4.574818075,26,676,2.101589118,1,2.5,0,6.8946235,6.360980475,5.914894425,6.168498258,6.74275202,4.282488202,0,0,0,0,0,4.477066054,6.663335213
2022-08-01,8,2022,3.579545455,1.079545455,7.196357081,4.69,8.29082768,7115.565629,14850.63682,5.077575554,6.881293394,24.9459109,25.53748909,15.52041268,240.8832098,16.32499613,17.6711912,122.7847831,8.333875715,7.91619066,5.333875715,4.91619066,33,1089,2.616285021,1,2.5,0,6.897496685,6.357775479,5.906043466,6.168410389,6.748098085,4.292795502,0,0,0,0,0,4.494626314,6.627300447
2022-09-01,9,2022,3.909090909,0.659090909,7.254662128,5.95,6.69066693,7188.818204,14971.77295,5.073484428,6.883510069,24.9213547,25.74485524,14.81231933,219.4048039,16.43701201,18.08445872,134.0428554,8.068113845,7.653357254,5.068113845,4.653357254,26,676,2.598702655,1,3.25,0,6.901059992,6.365653167,5.907313263,6.179857603,6.74979419,4.323495897,0,0,0,0,0,5.023367595,6.808950752
2022-10-01,10,2022,4.44047619,1.19047619,7.463153341,5.71,7.76427978,6986.436709,15417.47619,5.071417027,6.899110839,24.83131343,25.91308594,14.08934371,198.5096062,16.70902112,18.4572358,150.7985001,7.658447381,7.36209183,4.658447381,4.36209183,27,729,1.978588822,1,3.25,0,6.915033196,6.404674214,5.907760043,6.238151107,6.752659049,4.415614961,0,0,0,0,0,5.894053489,7.110974046
2022-11-01,11,2022,4.977272727,0.977272727,7.365402753,5.42,3.55027892,7046.161266,15658.72727,5.08349961,6.901683447,24.75774244,25.75041704,14.03663328,197.0270738,16.84830738,18.60689986,130.3849995,7.897856822,7.597003713,4.897856822,4.597003713,33,1089,1.999185573,1,4,0,6.918939384,6.392336593,5.924533791,6.211510043,6.763803765,4.386990412,0,0,0,0,0,6.004973645,7.047615251
2022-12-01,12,2022,5.329545455,0.829545455,7.018750301,5.51,3.42197972,6840.129128,15615,5.094045185,6.911348865,24.47062573,25.75217781,14.57296846,212.3714098,16.79911238,18.40511561,122.6128565,7.441925965,7.190331698,4.441925965,4.190331698,7,49,1.784819355,1,4.5,1,6.930848328,6.41644023,5.953178929,6.233249517,6.770458934,4.390286359,0,0,0,0,0,5.523165795,6.58149993
2023-01-01,1,2023,5.595238095,1.095238095,6.881793671,5.28,5.06359642,6768.608956,15295.2381,5.100263303,6.900575909,23.90617085,27.07783271,14.75681907,217.763709,16.33722367,17.92195369,113.7024994,8.301982661,7.969415912,5.301982661,4.969415912,34,1156,2.150635193,0,4.5,0,6.917602026,6.384205367,5.919273164,6.201888847,6.765076407,4.441027874,0,0,0,0,0,5.559626496,6.447218416
2023-02-01,2,2023,5.75,1,6.77203885,5.47,5.13514015,6885.575903,15126,5.104838775,6.90247665,24.33254212,26.48546434,14.9504956,223.5173186,16.27598909,17.95550885,109.9189465,8.20046745,7.819543936,5.20046745,4.819543936,26,676,2.403939394,0,4.75,0,6.919112017,6.380861028,5.910535832,6.201331438,6.768747397,4.407856157,0,0,0,0,0,5.8113263,6.37865665
2023-03-01,3,2023,5.75,0.75,6.88994419,4.97,1.63991428,6748.636393,15300.71429,5.119389457,6.903392766,24.44161251,26.12964457,14.69851561,216.0463611,16.67009527,18.06013204,149.892608,8.09856655,7.792391689,5.09856655,4.792391689,26,676,2.023833871,0,5,0,6.918726497,6.381732029,5.92054941,6.19744659,6.767991772,4.37279627,0,0,0,0,0,6.006556524,6.51789019
2023-04-01,4,2023,5.75,0.75,6.748804214,4.33,-12.30898903,6831.371931,14866.71429,5.115824644,6.902903797,24.23115177,25.72654103,14.87275835,221.198941,16.81407616,18.35547269,130.9699984,7.843605227,7.39880773,4.843605227,4.39880773,13,169,2.784822355,0,5,1,6.921808668,6.393201192,5.952171871,6.19787308,6.767602792,4.370271742,0,0,0,0,0,5.9086035,6.382450929
2023-05-01,5,2023,5.75,0.5,6.574311476,4,17.02775512,6735.191941,14810.85738,5.099960426,6.903507228,23.510846,25.88956426,15.13644935,229.1120989,16.9775964,18.48554399,131.9104541,8.341181393,7.662757832,5.341181393,4.662757832,27,729,4.768958696,0,5.25,0,6.920966604,6.384410402,5.934254261,6.194181592,6.770119888,4.357754508,0,0,0,0,0,5.843902143,6.208895
2023-06-01,6,2023,5.75,0.5,6.388664118,3.52,1.74443461,6673.740866,14932.00029,5.094066938,6.905369518,22.96554418,25.7084401,15.42103738,237.8083938,17.23863379,18.66634456,113.1509516,8.3328909,7.633468456,5.3328909,4.633468456,26,676,5.005211628,0,5.25,0,6.922880589,6.391994583,5.944344864,6.200381976,6.769619536,4.374775771,0,0,0,0,0,5.617223588,6.026704353
2023-07-01,7,2023,5.75,0.25,6.3232588,3.08,4.26113285,6826.158398,15039.75,5.094103902,6.906577024,22.943252,25.20982989,15.50960901,240.5479715,17.54677324,18.79053587,114.8439999,8.137244891,7.579783597,5.137244891,4.579783597,26,676,3.609618421,0,5.5,0,6.92166007,6.387044168,5.931119952,6.199953358,6.769729271,4.42596736,0,0,0,0,0,5.78226925,6.03453125
2023-08-01,8,2023,5.75,0.25,6.472677682,3.27,2.04541857,6899.063632,15245.13659,5.092441245,6.907565599,22.6009283,24.78545365,15.4936143,240.0520842,17.75030065,19.3697031,116.8800002,8.116115065,7.55291145,5.116115065,4.55291145,33,1089,3.657662374,0,5.5,0,6.922452411,6.382170346,5.930298252,6.192881801,6.772762442,4.445255491,0,0,0,0,0,5.989178591,6.205204682
2023-09-01,9,2023,5.75,0.25,6.6716667,2.28,0.68761881,6967.645557,15354.2,5.085600647,6.91100671,22.20713685,24.78545975,15.2832185,233.5767676,18.12211689,19.60206801,106.6019997,8.033105558,7.662757832,5.033105558,4.662757832,26,676,2.346106522,0,5.5,0,6.926406065,6.39484185,5.937212853,6.208666259,6.773316835,4.405294472,4.911754021,4.854312116,1.14141061,6.389470572,6.384790011,6.19584765,6.37014145
2023-10-01,10,2023,5.852272727,0.352272727,7.083566364,2.56,2.39768111,6861.978649,15741.2275,5.078304897,6.913750814,21.86205204,24.66934697,14.77193483,218.2100585,18.41852992,20.27813624,130.5695234,7.974397002,7.661133747,4.974397002,4.661133747,34,1156,2.057137184,0,5.5,0,6.929753156,6.397542065,5.936062072,6.213413728,6.776840348,4.430030412,4.821579028,4.768371672,1.13033547,6.540896404,6.520868783,6.367974136,6.875247318
